row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,Region,product_id,Category,Sub-Category,Sales,Quantity,Discount,Revenue generated,Profit
5610,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003033,Technology,Accessories,659.9,2,0,1319.8,217.767
5611,CA-2015-145828,2015-10-05,2015-10-07,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,East,TEC-AC-10002323,Technology,Accessories,53.04,3,0.2,159.12,-4.641
5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,843.9,2,0,1687.8,371.316
5613,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,1496.16,9,0,13465.44,224.424
5614,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,East,OFF-ST-10003994,Office Supplies,Storage,117.96,2,0,235.92,5.898
5615,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,21.3,5,0,106.5,8.733
5616,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,OFF-AP-10002118,Office Supplies,Appliances,1040.8,5,0,5204,281.016
5617,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,OFF-AR-10001954,Office Supplies,Art,29.34,6,0,176.04,7.9218
5618,CA-2017-125745,2017-06-30,2017-07-04,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,South,FUR-FU-10001591,Furniture,Furnishings,19.52,2,0.2,39.04,5.368
5619,CA-2015-101154,2015-09-18,2015-09-21,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,West,OFF-ST-10004186,Office Supplies,Storage,443.92,4,0,1775.68,8.8784
5620,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,TEC-AC-10001908,Technology,Accessories,499.95,5,0,2499.75,174.9825
5621,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,OFF-AR-10000817,Office Supplies,Art,3.04,1,0,3.04,1.0336
5622,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,FUR-CH-10004218,Furniture,Chairs,201.96,2,0,403.92,50.49
5623,US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,FUR-FU-10000755,Furniture,Furnishings,68.64,11,0,755.04,17.16
5624,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,West,TEC-AC-10003063,Technology,Accessories,100,4,0,400,21
5625,CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,West,TEC-AC-10002637,Technology,Accessories,359.98,2,0,719.96,21.5988
5626,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,West,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0,12.32,2.9568
5627,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,West,FUR-TA-10002958,Furniture,Tables,2348.82,9,0,21139.38,399.2994
5628,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,South,OFF-LA-10004689,Office Supplies,Labels,13.872,6,0.2,83.232,4.6818
5629,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,South,FUR-CH-10001545,Furniture,Chairs,273.552,3,0.2,820.656,-13.6776
5630,US-2016-146066,2016-08-21,2016-08-23,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002530,Furniture,Tables,815.292,9,0.4,7337.628,-339.705
5631,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,South,TEC-AC-10001432,Technology,Accessories,234.45,3,0,703.35,103.158
5632,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,South,FUR-TA-10003715,Furniture,Tables,1256.22,6,0,7537.32,75.3732
5633,CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,South,OFF-BI-10003291,Office Supplies,Binders,17.46,2,0,34.92,8.2062
5634,CA-2016-101742,2016-09-23,2016-09-28,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,East,OFF-BI-10004187,Office Supplies,Binders,10.528,7,0.2,73.696,3.6848
5635,CA-2015-134943,2015-12-05,2015-12-06,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,Central,OFF-BI-10000666,Office Supplies,Binders,152.8,5,0,764,76.4
5636,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,West,OFF-BI-10002225,Office Supplies,Binders,82.56,5,0.2,412.8,28.896
5637,CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,West,TEC-AC-10000474,Technology,Accessories,284.97,3,0,854.91,85.491
5638,CA-2017-113208,2017-03-26,2017-04-02,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,Central,FUR-FU-10004245,Furniture,Furnishings,60.84,3,0,182.52,23.1192
5639,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,West,FUR-CH-10004287,Furniture,Chairs,1325.76,6,0.2,7954.56,149.148
5640,CA-2014-154893,2014-12-21,2014-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,West,FUR-CH-10000595,Furniture,Chairs,572.16,3,0.2,1716.48,35.76
5641,CA-2014-147900,2014-09-23,2014-09-28,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10003063,Office Supplies,Paper,28.8,9,0.2,259.2,10.08
5642,CA-2017-106355,2017-04-02,2017-04-05,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,East,OFF-AR-10000246,Office Supplies,Art,11.12,4,0,44.48,2.8912
5643,CA-2016-127985,2016-04-01,2016-04-05,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,FUR-FU-10003274,Furniture,Furnishings,7.04,4,0,28.16,3.0976
5644,CA-2015-166604,2015-05-15,2015-05-20,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,South,OFF-EN-10004147,Office Supplies,Envelopes,17.94,3,0,53.82,8.7906
5645,CA-2017-120719,2017-03-23,2017-03-26,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,34.76,5,0.2,173.8,11.297
5646,CA-2017-127117,2017-04-14,2017-04-19,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,East,FUR-FU-10004018,Furniture,Furnishings,74.45,5,0,372.25,20.1015
5647,CA-2015-104241,2015-01-04,2015-01-09,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,South,FUR-FU-10001473,Furniture,Furnishings,192.22,14,0,2691.08,69.1992
5648,CA-2017-168179,2017-11-02,2017-11-07,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,West,OFF-PA-10001800,Office Supplies,Paper,19.44,3,0,58.32,9.3312
5649,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-PA-10004609,Office Supplies,Paper,32.4,5,0,162,15.552
5650,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-EN-10002592,Office Supplies,Envelopes,57.9,5,0,289.5,28.95
5651,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-ST-10002957,Office Supplies,Storage,10.56,2,0,21.12,0
5652,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,FUR-BO-10002613,Furniture,Bookcases,1194.165,5,0.15,5970.825,210.735
5653,CA-2017-109099,2017-10-06,2017-10-11,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,40.99,1,0,40.99,20.0851
5654,US-2014-134187,2014-11-04,2014-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,West,OFF-AR-10000940,Office Supplies,Art,2.94,1,0,2.94,0.7938
5655,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-BI-10001670,Office Supplies,Binders,45.24,4,0.7,180.96,-30.16
5656,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-AR-10004078,Office Supplies,Art,18.688,4,0.2,74.752,2.336
5657,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-PA-10003036,Office Supplies,Paper,11.648,2,0.2,23.296,3.7856
5658,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,TEC-AC-10000991,Technology,Accessories,112.776,3,0.2,338.328,-8.4582
5659,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,FUR-TA-10002530,Furniture,Tables,377.45,5,0.5,1887.25,-264.215
5660,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-LA-10000407,Office Supplies,Labels,15.936,4,0.2,63.744,5.1792
5661,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,TEC-PH-10004833,Technology,Phones,28.68,3,0.2,86.04,-7.17
5662,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,West,FUR-FU-10002671,Furniture,Furnishings,21.44,2,0.2,42.88,7.504
5663,CA-2016-108875,2016-09-24,2016-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,West,OFF-ST-10001370,Office Supplies,Storage,511.056,9,0.2,4599.504,-95.823
5664,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-AR-10000914,Office Supplies,Art,18.656,2,0.2,37.312,1.3992
5665,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-BI-10001116,Office Supplies,Binders,11.088,7,0.7,77.616,-8.1312
5666,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-ST-10002276,Office Supplies,Storage,66.688,1,0.2,66.688,4.168
5667,CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,East,OFF-ST-10004340,Office Supplies,Storage,99.488,2,0.2,198.976,8.7052
5668,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,West,OFF-LA-10004093,Office Supplies,Labels,14.62,2,0,29.24,6.8714
5669,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,West,OFF-BI-10004728,Office Supplies,Binders,53.984,14,0.2,755.776,17.5448
5670,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,West,TEC-AC-10003095,Technology,Accessories,389.97,3,0,1169.91,132.5898
5671,CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,West,FUR-FU-10003192,Furniture,Furnishings,355.36,4,0,1421.44,92.3936
5672,CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,West,TEC-PH-10004522,Technology,Phones,140.376,3,0.2,421.128,8.7735
5673,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,15.84,2,0.2,31.68,5.544
5674,CA-2017-127922,2017-10-27,2017-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,OFF-PA-10001204,Office Supplies,Paper,8.448,2,0.2,16.896,2.64
5675,CA-2016-146318,2016-01-22,2016-01-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,OFF-PA-10003953,Office Supplies,Paper,12.96,2,0,25.92,6.2208
5676,CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,West,TEC-PH-10001552,Technology,Phones,57.408,6,0.2,344.448,5.7408
5677,CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,West,TEC-AC-10004877,Technology,Accessories,27.6,4,0,110.4,2.208
5678,CA-2014-126802,2014-12-29,2015-01-05,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000193,Furniture,Furnishings,38.976,3,0.6,116.928,-50.6688
5679,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,Central,OFF-FA-10000735,Office Supplies,Fasteners,20.44,7,0,143.08,9.198
5680,CA-2016-143924,2016-07-28,2016-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,Central,OFF-PA-10002120,Office Supplies,Paper,109.92,2,0,219.84,53.8608
5681,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,OFF-BI-10001249,Office Supplies,Binders,6.38,1,0,6.38,2.9348
5682,CA-2016-141551,2016-09-24,2016-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,OFF-PA-10001569,Office Supplies,Paper,6.48,1,0,6.48,3.1104
5683,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,OFF-PA-10004248,Office Supplies,Paper,15.84,3,0,47.52,7.128
5684,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,TEC-PH-10001128,Technology,Phones,1049.93,7,0,7349.51,293.9804
5685,CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,OFF-AP-10003842,Office Supplies,Appliances,154.9,5,0,774.5,40.274
5686,CA-2015-131072,2015-11-05,2015-11-05,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,West,OFF-BI-10002794,Office Supplies,Binders,98.352,3,0.2,295.056,35.6526
5687,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,OFF-FA-10000621,Office Supplies,Fasteners,14.32,5,0.2,71.6,5.191
5688,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,FUR-FU-10003623,Furniture,Furnishings,129.888,6,0.2,779.328,12.9888
5689,CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,OFF-EN-10000781,Office Supplies,Envelopes,48.944,7,0.2,342.608,16.5186
5690,CA-2015-119550,2015-12-26,2015-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,Central,FUR-CH-10002044,Furniture,Chairs,275.058,3,0.3,825.174,-90.3762
5691,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,OFF-AR-10000817,Office Supplies,Art,27.36,9,0,246.24,9.3024
5692,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,OFF-PA-10001509,Office Supplies,Paper,44.75,5,0,223.75,20.585
5693,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,TEC-PH-10004667,Technology,Phones,134.99,1,0,134.99,36.4473
5694,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,OFF-PA-10000143,Office Supplies,Paper,26.4,5,0,132,12.672
5695,US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,FUR-CH-10000785,Furniture,Chairs,542.94,3,0,1628.82,141.1644
5696,CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,West,FUR-TA-10001676,Furniture,Tables,71.088,2,0.2,142.176,-1.7772
5697,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,27.396,9,0.8,246.564,-42.4638
5698,CA-2017-126123,2017-10-14,2017-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,13.456,1,0.8,13.456,-23.548
5699,CA-2016-143441,2016-11-05,2016-11-05,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,Central,OFF-LA-10002312,Office Supplies,Labels,11.84,1,0.2,11.84,4.44
5700,CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,West,OFF-PA-10003022,Office Supplies,Paper,35.88,6,0,215.28,17.5812
5701,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,40.752,3,0.2,122.256,15.282
5702,CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,TEC-AC-10004855,Technology,Accessories,139.96,5,0.2,699.8,-22.7435
5703,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,East,OFF-AR-10003829,Office Supplies,Art,2.624,1,0.2,2.624,0.2952
5704,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,East,FUR-TA-10002645,Furniture,Tables,136.53,1,0.4,136.53,-52.3365
5705,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,East,TEC-AC-10003033,Technology,Accessories,263.96,1,0.2,263.96,42.8935
5706,CA-2014-155593,2014-11-03,2014-11-08,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,East,OFF-SU-10002522,Office Supplies,Supplies,11.64,3,0,34.92,3.3756
5707,CA-2017-136000,2017-09-22,2017-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,East,OFF-BI-10004828,Office Supplies,Binders,40.176,3,0.2,120.528,14.5638
5708,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,East,FUR-FU-10001095,Furniture,Furnishings,79.44,3,0,238.32,30.1872
5709,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,East,OFF-SU-10000157,Office Supplies,Supplies,357.93,3,0,1073.79,7.1586
5710,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,East,FUR-CH-10002647,Furniture,Chairs,127.764,2,0.1,255.528,21.294
5711,US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,East,TEC-CO-10004115,Technology,Copiers,2799.944,7,0.2,19599.608,1014.9797
